City,Metro Area,State,Year,Labor Force,Employment,Unemployment,Unemployment Rate
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1990,668759,622374,46385,6.9
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1991,676513,631952,44561,6.6
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1992,701473,657743,43730,6.2
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1993,721163,682190,38973,5.4
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1994,744304,709955,34349,4.6
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1995,767255,733124,34131,4.4
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1996,780426,746433,33993,4.4
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1997,798080,765530,32550,4.1
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1998,809283,778410,30873,3.8
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,1999,824861,798373,26488,3.2
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2000,821096,788153,32943,4.0
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2001,833084,795304,37780,4.5
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2002,855378,806567,48811,5.7
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2003,869170,815847,53323,6.1
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2004,879603,830084,49519,5.6
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2005,898572,852958,45614,5.1
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2006,916309,873593,42716,4.7
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2007,923222,885251,37971,4.1
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2008,945286,901544,43742,4.6
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2009,968711,904308,64403,6.6
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2010,1018805,944681,74124,7.3
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2011,1038366,961993,76373,7.4
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2012,1050691,985395,65296,6.2
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2013,1070576,1008086,62490,5.8
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2014,1087371,1036291,51080,4.7
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2015,1106351,1063931,42420,3.8
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2016,1143008,1099891,43117,3.8
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2017,1159970,1118736,41234,3.6
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2018,1179331,1139853,39478,3.3
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2019,1192862,1155580,37282,3.1
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2020,1189354,1102179,87175,7.3
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2021,1216631,1153500,63131,5.2
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2022,1251257,1204936,46321,3.7
San Antonio-New Braunfels,TX Metropolitan Statistical Area,Texas,2023,1284414,1237067,47347,3.7
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1990,1214754,1158747,56007,4.6
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1991,1209812,1132952,76860,6.4
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1992,1213104,1124640,88464,7.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1993,1218067,1122528,95539,7.8
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1994,1226829,1139017,87812,7.2
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1995,1225334,1147735,77599,6.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1996,1233562,1166670,66892,5.4
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1997,1275278,1220418,54860,4.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1998,1314183,1267786,46397,3.5
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,1999,1353815,1311447,42368,3.1
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2000,1375223,1322119,53104,3.9
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2001,1405911,1346728,59183,4.2
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2002,1442325,1367542,74783,5.2
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2003,1457231,1380708,76523,5.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2004,1478132,1408251,69881,4.7
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2005,1490071,1426095,63976,4.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2006,1498544,1439206,59338,4.0
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2007,1517503,1449165,68338,4.5
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2008,1546617,1453044,93573,6.1
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2009,1561162,1408178,152984,9.8
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2010,1515862,1348833,167029,11.0
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2011,1521745,1361865,159880,10.5
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2012,1536925,1394274,142651,9.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2013,1537644,1415625,122019,7.9
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2014,1537512,1437398,100114,6.5
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2015,1548794,1467686,81108,5.2
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2016,1563246,1489143,74103,4.7
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2017,1570791,1507180,63611,4.0
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2018,1579787,1526622,53165,3.4
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2019,1580775,1529389,51386,3.3
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2020,1544298,1399329,144969,9.4
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2021,1544408,1444339,100069,6.5
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2022,1578463,1523260,55203,3.5
San Diego-Carlsbad,CA Metropolitan Statistical Area,California,2023,1596432,1534417,62015,3.9
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1990,2023662,1950510,73152,3.6
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1991,2012929,1910108,102821,5.1
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1992,2021814,1894601,127213,6.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1993,2024892,1895844,129048,6.4
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1994,2032692,1912519,120173,5.9
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1995,2020630,1911307,109323,5.4
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1996,2031754,1937333,94421,4.6
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1997,2086111,2004124,81987,3.9
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1998,2121472,2046900,74572,3.5
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,1999,2151862,2088366,63496,3.0
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2000,2281603,2205535,76068,3.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2001,2283488,2181507,101981,4.5
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2002,2242365,2101304,141061,6.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2003,2189582,2048774,140808,6.4
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2004,2157991,2039378,118613,5.5
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2005,2147233,2044409,102824,4.8
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2006,2158049,2068189,89860,4.2
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2007,2196650,2101153,95497,4.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2008,2242775,2114323,128452,5.7
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2009,2261171,2040283,220888,9.8
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2010,2320042,2085148,234894,10.1
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2011,2340203,2123487,216716,9.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2012,2386406,2197012,189394,7.9
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2013,2404315,2247116,157199,6.5
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2014,2436425,2307793,128632,5.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2015,2477949,2371542,106407,4.3
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2016,2521788,2424732,97056,3.8
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2017,2543630,2458156,85474,3.4
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2018,2559343,2488439,70904,2.8
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2019,2576593,2508490,68103,2.6
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2020,2492675,2287043,205632,8.2
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2021,2462988,2325309,137679,5.6
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2022,2515610,2439196,76414,3.0
San Francisco-Oakland-Hayward,CA Metropolitan Statistical Area,California,2023,2517448,2424747,92701,3.7
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1990,873070,836857,36213,4.1
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1991,864928,812740,52188,6.0
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1992,868312,806197,62115,7.2
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1993,869132,806657,62475,7.2
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1994,874237,816863,57374,6.6
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1995,883874,838572,45302,5.1
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1996,913680,877751,35929,3.9
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1997,956290,924708,31582,3.3
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1998,980019,946300,33719,3.4
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,1999,986253,954638,31615,3.2
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2000,967728,937301,30427,3.1
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2001,964418,914859,49559,5.1
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2002,913047,835933,77114,8.4
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2003,869513,795942,73571,8.5
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2004,846513,791274,55239,6.5
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2005,840003,794791,45212,5.4
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2006,847083,808547,38536,4.5
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2007,868658,827759,40899,4.7
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2008,894200,839306,54894,6.1
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2009,904364,803679,100685,11.1
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2010,954824,851639,103185,10.8
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2011,966125,873154,92971,9.6
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2012,984611,904284,80327,8.2
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2013,996965,930292,66673,6.7
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2014,1016733,962462,54271,5.3
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2015,1041973,997445,44528,4.3
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2016,1058352,1017446,40906,3.9
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2017,1067943,1032493,35450,3.3
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2018,1073738,1044586,29152,2.7
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2019,1081025,1052984,28041,2.6
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2020,1056201,980082,76119,7.2
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2021,1041910,991056,50854,4.9
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2022,1063706,1034275,29431,2.8
San Jose-Sunnyvale-Santa Clara,CA Metropolitan Statistical Area,California,2023,1071359,1033048,38311,3.6
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1990,99740,95134,4606,4.6
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1991,96383,90498,5885,6.1
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1992,99563,92075,7488,7.5
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1993,101239,92946,8293,8.2
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1994,99813,92546,7267,7.3
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1995,100893,94279,6614,6.6
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1996,101821,96015,5806,5.7
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1997,105368,100328,5040,4.8
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1998,108281,103749,4532,4.2
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,1999,111416,107765,3651,3.3
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2000,122394,117520,4874,4.0
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2001,125832,120737,5095,4.0
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2002,128300,122275,6025,4.7
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2003,127885,121801,6084,4.8
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2004,129513,123591,5922,4.6
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2005,131505,125914,5591,4.3
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2006,132589,127377,5212,3.9
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2007,134219,128525,5694,4.2
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2008,136469,128561,7908,5.8
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2009,136937,124356,12581,9.2
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2010,133590,119904,13686,10.2
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2011,134066,121031,13035,9.7
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2012,137013,125533,11480,8.4
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2013,137727,128206,9521,6.9
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2014,139919,132020,7899,5.6
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2015,138913,132302,6611,4.8
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2016,139484,133438,6046,4.3
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2017,140250,135171,5079,3.6
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2018,140108,135892,4216,3.0
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2019,139656,135604,4052,2.9
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2020,134154,123695,10459,7.8
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2021,135129,127925,7204,5.3
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2022,135812,131625,4187,3.1
San Luis Obispo-Paso Robles-Arroyo Grande,CA Metropolitan Statistical Area,California,2023,136314,131600,4714,3.5
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1990,135642,125907,9735,7.2
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1991,137542,125221,12321,9.0
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1992,138967,125421,13546,9.7
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1993,140344,125640,14704,10.5
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1994,140714,126823,13891,9.9
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1995,138732,125857,12875,9.3
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1996,137987,126117,11870,8.6
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1997,140701,129579,11122,7.9
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1998,140559,130235,10324,7.3
Santa Cruz-Watsonville,CA Metropolitan Statistical Area,California,1999,139038,130144,8894,6.4
